Relatório Pluviométrico da Estação: Jardim Botânico

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
02/09/2022  17:15:00            ND     ND     ND     ND     ND
26/09/2022  07:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  08:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  08:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  08:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  08:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  09:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  09:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  09:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  09:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  10:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  10:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  10:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  10:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  11:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  11:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  11:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  11:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  12:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  12:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  12:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  12:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  13:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  13:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  13:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  13:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  14:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  14:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  14:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  14:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  15:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  15:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  15:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  15:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  16:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  16:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  16:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  16:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  17:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  17:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  17:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  17:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  18:00:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  18:15:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  18:30:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  18:45:00           0.0    0.0    0.0    0.0    0.2
26/09/2022  19:00:00           0.0    0.0    0.0    0.0    0.0
26/09/2022  19:15:00           0.2    0.2    0.2    0.2    0.2
26/09/2022  19:30:00           0.0    0.2    0.2    0.2    0.2
26/09/2022  19:45:00           0.0    0.2    0.2    0.2    0.2
26/09/2022  20:00:00           0.0    0.2    0.2    0.2    0.2
26/09/2022  20:15:00           0.0    0.0    0.2    0.2    0.2
26/09/2022  20:30:00           0.0    0.0    0.2    0.2    0.2
26/09/2022  20:45:00           0.0    0.0    0.2    0.2    0.2
26/09/2022  21:00:00           0.0    0.0    0.2    0.2    0.2
26/09/2022  21:15:00           0.0    0.0    0.2    0.2    0.2
26/09/2022  21:30:00           0.4    0.4    0.6    0.6    0.6
26/09/2022  21:45:00           1.6    2.0    2.2    2.2    2.2
26/09/2022  22:00:00           1.0    3.0    3.2    3.2    3.2
26/09/2022  22:15:00           0.8    3.8    4.0    4.0    4.0
26/09/2022  22:30:00           0.8    4.2    4.8    4.8    4.8
26/09/2022  22:45:00           0.4    3.0    5.2    5.2    5.2
26/09/2022  23:00:00           0.2    2.2    5.4    5.4    5.4
26/09/2022  23:15:00           0.0    1.4    5.2    5.4    5.4
26/09/2022  23:30:00           0.2    0.8    5.4    5.6    5.6
26/09/2022  23:45:00           0.0    0.4    5.4    5.6    5.6
27/09/2022  00:00:00           0.0    0.2    5.4    5.6    5.6
27/09/2022  00:15:00           0.2    0.4    5.6    5.8    5.8
27/09/2022  00:30:00           0.4    0.6    6.0    6.2    6.2
27/09/2022  00:45:00           0.4    1.0    6.4    6.6    6.6
27/09/2022  01:00:00           0.2    1.2    6.6    6.8    6.8
27/09/2022  01:15:00           0.2    1.2    6.8    7.0    7.0
27/09/2022  01:30:00           0.0    0.8    6.4    7.0    7.0
27/09/2022  01:45:00           0.2    0.6    5.0    7.2    7.2
27/09/2022  02:00:00           0.0    0.4    4.0    7.2    7.2
27/09/2022  02:15:00           0.0    0.2    3.2    7.2    7.2
27/09/2022  02:30:00           0.0    0.2    2.4    7.2    7.2
27/09/2022  02:45:00           0.0    0.0    2.0    7.2    7.2
27/09/2022  03:00:00           0.0    0.0    1.8    7.2    7.2
27/09/2022  03:15:00           0.0    0.0    1.8    7.2    7.2
27/09/2022  03:30:00           0.0    0.0    1.6    7.2    7.2
27/09/2022  03:45:00           0.0    0.0    1.6    7.2    7.2
27/09/2022  04:00:00           0.0    0.0    1.6    7.2    7.2
27/09/2022  04:15:00           0.0    0.0    1.4    7.2    7.2
27/09/2022  04:30:00           0.0    0.0    1.0    7.2    7.2
27/09/2022  04:45:00           0.0    0.0    0.6    7.2    7.2
27/09/2022  05:00:00           0.0    0.0    0.4    7.2    7.2
27/09/2022  05:15:00           0.0    0.0    0.2    7.2    7.2
27/09/2022  05:30:00           0.0    0.0    0.2    7.2    7.2
27/09/2022  05:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  06:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  06:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  06:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  06:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  07:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  07:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  07:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  07:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  08:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  08:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  08:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  08:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  09:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  09:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  09:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  09:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  10:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  10:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  10:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  10:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  11:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  11:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  11:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  11:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  12:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  12:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  12:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  12:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  13:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  13:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  13:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  13:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  14:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  14:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  14:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  14:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  15:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  15:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  15:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  15:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  16:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  16:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  16:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  16:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  17:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  17:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  17:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  17:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  18:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  18:15:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  18:30:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  18:45:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  19:00:00           0.0    0.0    0.0    7.2    7.2
27/09/2022  19:15:00           0.0    0.0    0.0    7.0    7.2
27/09/2022  19:30:00           0.0    0.0    0.0    7.0    7.2
27/09/2022  19:45:00           0.0    0.0    0.0    7.0    7.2
27/09/2022  20:00:00           0.0    0.0    0.0    7.0    7.2
27/09/2022  20:15:00           0.0    0.0    0.0    7.0    7.2
27/09/2022  20:30:00           0.0    0.0    0.0    7.0    7.2
27/09/2022  20:45:00           0.0    0.0    0.0    7.0    7.2
27/09/2022  21:00:00           0.0    0.0    0.0    7.0    7.2
27/09/2022  21:15:00           0.0    0.0    0.0    7.0    7.2
27/09/2022  21:30:00           0.0    0.0    0.0    6.6    7.2
27/09/2022  21:45:00           0.0    0.0    0.0    5.0    7.2
27/09/2022  22:00:00           0.0    0.0    0.0    4.0    7.2
27/09/2022  22:15:00           0.0    0.0    0.0    3.2    7.2
27/09/2022  22:30:00           0.0    0.0    0.0    2.4    7.2
27/09/2022  22:45:00           0.0    0.0    0.0    2.0    7.2
27/09/2022  23:00:00           0.0    0.0    0.0    1.8    7.2
27/09/2022  23:15:00           0.0    0.0    0.0    1.8    7.2
27/09/2022  23:30:00           0.0    0.0    0.0    1.6    7.2
27/09/2022  23:45:00           0.0    0.0    0.0    1.6    7.2
28/09/2022  00:00:00           0.0    0.0    0.0    1.6    7.2
28/09/2022  00:15:00           0.0    0.0    0.0    1.4    7.2
28/09/2022  00:30:00           0.0    0.0    0.0    1.0    7.2
28/09/2022  00:45:00           0.0    0.0    0.0    0.6    7.2
28/09/2022  01:00:00           0.0    0.0    0.0    0.4    7.2
28/09/2022  01:15:00           0.0    0.0    0.0    0.2    7.2
28/09/2022  01:30:00           0.0    0.0    0.0    0.2    7.2
28/09/2022  01:45:00           0.0    0.0    0.0    0.0    7.2
28/09/2022  02:00:00           0.0    0.0    0.0    0.0    7.2
28/09/2022  02:15:00           0.0    0.0    0.0    0.0    7.2
28/09/2022  02:30:00           0.0    0.0    0.0    0.0    7.2
28/09/2022  02:45:00           0.2    0.2    0.2    0.2    7.4
28/09/2022  03:00:00           0.0    0.2    0.2    0.2    7.4
28/09/2022  03:15:00           0.0    0.2    0.2    0.2    7.4
28/09/2022  03:30:00           0.0    0.2    0.2    0.2    7.4
28/09/2022  03:45:00           0.0    0.0    0.2    0.2    7.4
28/09/2022  04:00:00           0.0    0.0    0.2    0.2    7.4
28/09/2022  04:15:00           0.0    0.0    0.2    0.2    7.4
28/09/2022  04:30:00           0.0    0.0    0.2    0.2    7.4
28/09/2022  04:45:00           0.0    0.0    0.2    0.2    7.4
28/09/2022  05:00:00           0.2    0.2    0.4    0.4    7.6
28/09/2022  05:15:00           0.2    0.4    0.6    0.6    7.8
28/09/2022  05:30:00           0.2    0.6    0.8    0.8    8.0
28/09/2022  05:45:00           0.0    0.6    0.8    0.8    8.0
28/09/2022  06:00:00           0.2    0.6    1.0    1.0    8.2
28/09/2022  06:15:00           0.0    0.4    1.0    1.0    8.2
28/09/2022  06:30:00           0.0    0.2    1.0    1.0    8.2
28/09/2022  06:45:00           0.2    0.4    1.0    1.2    8.4
28/09/2022  07:00:00           0.0    0.2    1.0    1.2    8.4
28/09/2022  07:15:00           0.0    0.2    1.0    1.2    8.4
28/09/2022  07:30:00           0.0    0.2    1.0    1.2    8.4
28/09/2022  07:45:00           0.2    0.2    1.2    1.4    8.6
28/09/2022  08:00:00           0.0    0.2    1.2    1.4    8.6
28/09/2022  08:15:00           0.2    0.4    1.4    1.6    8.8
28/09/2022  08:30:00           0.2    0.6    1.6    1.8    9.0
28/09/2022  08:45:00           0.2    0.6    1.8    2.0    9.2
28/09/2022  09:00:00           0.0    0.6    1.6    2.0    9.2
28/09/2022  09:15:00           0.0    0.4    1.4    2.0    9.2
28/09/2022  09:30:00           0.0    0.2    1.2    2.0    9.2
28/09/2022  09:45:00           0.2    0.2    1.4    2.2    9.4
28/09/2022  10:00:00           0.0    0.2    1.2    2.2    9.4
28/09/2022  10:15:00           0.0    0.2    1.2    2.2    9.4
28/09/2022  10:30:00           0.0    0.2    1.2    2.2    9.4
28/09/2022  10:45:00           0.0    0.0    1.0    2.2    9.4
28/09/2022  11:00:00           0.0    0.0    1.0    2.2    9.4
28/09/2022  11:15:00           0.0    0.0    1.0    2.2    9.4
28/09/2022  11:30:00           0.0    0.0    1.0    2.2    9.4
28/09/2022  11:45:00           0.0    0.0    0.8    2.2    9.4
28/09/2022  12:00:00           0.0    0.0    0.8    2.2    9.4
28/09/2022  12:15:00           0.0    0.0    0.6    2.2    9.4
28/09/2022  12:30:00           0.2    0.2    0.6    2.4    9.6
28/09/2022  12:45:00           0.2    0.4    0.6    2.6    9.8
28/09/2022  13:00:00           0.0    0.4    0.6    2.6    9.8
28/09/2022  13:15:00           0.0    0.4    0.6    2.6    9.8
28/09/2022  13:30:00           0.4    0.6    1.0    3.0   10.2
28/09/2022  13:45:00           0.0    0.4    0.8    3.0   10.2
28/09/2022  14:00:00           0.2    0.6    1.0    3.2   10.4
28/09/2022  14:15:00           0.2    0.8    1.2    3.4   10.6
28/09/2022  14:30:00           0.4    0.8    1.6    3.8   11.0
28/09/2022  14:45:00           0.2    1.0    1.8    4.0   11.2
28/09/2022  15:00:00           0.2    1.0    2.0    4.2   11.4
28/09/2022  15:15:00           0.2    1.0    2.2    4.4   11.6
28/09/2022  15:30:00           0.2    0.8    2.4    4.6   11.8
28/09/2022  15:45:00           0.8    1.4    3.2    5.4   12.6
28/09/2022  16:00:00           0.4    1.6    3.6    5.8   13.0
28/09/2022  16:15:00           1.0    2.4    4.6    6.8   14.0
28/09/2022  16:30:00           0.2    2.4    4.6    7.0   14.2
28/09/2022  16:45:00           0.0    1.6    4.4    7.0   14.2
28/09/2022  17:00:00           0.2    1.4    4.6    7.2   14.4
28/09/2022  17:15:00           0.6    1.0    5.2    7.8   15.0
28/09/2022  17:30:00           0.4    1.2    5.2    8.2   15.4
28/09/2022  17:45:00           0.2    1.4    5.4    8.4   15.6
28/09/2022  18:00:00           1.0    2.2    6.2    9.4   16.6
28/09/2022  18:15:00           1.0    2.6    7.0   10.4   17.6
28/09/2022  18:30:00           1.4    3.6    8.0   11.8   19.0
28/09/2022  18:45:00           1.6    5.0    9.4   13.4   20.6
28/09/2022  19:00:00           1.2    5.2   10.4   14.6   21.8
28/09/2022  19:15:00           1.0    5.2   11.2   15.6   22.8
28/09/2022  19:30:00           1.2    5.0   12.2   16.8   24.0
28/09/2022  19:45:00           2.4    5.8   13.8   19.2   26.4
28/09/2022  20:00:00           4.4    9.0   17.8   23.6   30.8
28/09/2022  20:15:00           1.8    9.8   18.6   25.4   32.6
28/09/2022  20:30:00           2.4   11.0   20.8   27.8   35.0
28/09/2022  20:45:00           0.8    9.4   21.6   28.6   35.8
28/09/2022  21:00:00           1.4    6.4   22.8   30.0   37.2
28/09/2022  21:15:00           0.6    5.2   22.8   30.6   37.8
28/09/2022  21:30:00           1.2    4.0   23.6   31.8   39.0
28/09/2022  21:45:00           0.2    3.4   23.6   32.0   39.2
28/09/2022  22:00:00           0.0    2.0   22.6   32.0   39.2
28/09/2022  22:15:00           0.0    1.4   21.6   32.0   39.2
28/09/2022  22:30:00           0.0    0.2   20.2   32.0   39.2
28/09/2022  22:45:00           0.2    0.2   18.8   32.2   39.4
28/09/2022  23:00:00           0.0    0.2   17.6   32.2   39.4
28/09/2022  23:15:00           0.0    0.2   16.6   32.2   39.4
28/09/2022  23:30:00           0.0    0.2   15.4   32.2   39.4
28/09/2022  23:45:00           0.0    0.0   13.0   32.2   39.4
29/09/2022  00:00:00           0.0    0.0    8.6   32.2   39.4
29/09/2022  00:15:00           0.0    0.0    6.8   32.2   39.4
29/09/2022  00:30:00           0.0    0.0    4.4   32.2   39.4
29/09/2022  00:45:00           0.0    0.0    3.6   32.2   39.4
29/09/2022  01:00:00           0.0    0.0    2.2   32.2   39.4
29/09/2022  01:15:00           0.0    0.0    1.6   32.2   39.4
29/09/2022  01:30:00           0.0    0.0    0.4   32.2   39.4
29/09/2022  01:45:00           0.0    0.0    0.2   32.2   39.4
29/09/2022  02:00:00           0.0    0.0    0.2   32.2   39.4
29/09/2022  02:15:00           0.0    0.0    0.2   32.2   39.4
29/09/2022  02:30:00           0.0    0.0    0.2   32.2   39.4
29/09/2022  02:45:00           0.0    0.0    0.0   32.0   39.4
29/09/2022  03:00:00           0.0    0.0    0.0   32.0   39.4
29/09/2022  03:15:00           0.0    0.0    0.0   32.0   39.4
29/09/2022  03:30:00           0.0    0.0    0.0   32.0   39.4
29/09/2022  03:45:00           0.2    0.2    0.2   32.2   39.6
29/09/2022  04:00:00           0.0    0.2    0.2   32.2   39.6
29/09/2022  04:15:00           0.2    0.4    0.4   32.4   39.8
29/09/2022  04:30:00           0.4    0.8    0.8   32.8   40.2
29/09/2022  04:45:00           0.6    1.2    1.4   33.4   40.8
29/09/2022  05:00:00           0.4    1.6    1.8   33.6   41.2
29/09/2022  05:15:00           0.2    1.6    2.0   33.6   41.4
29/09/2022  05:30:00           0.4    1.6    2.4   33.8   41.8
29/09/2022  05:45:00           0.8    1.8    3.2   34.6   42.6
29/09/2022  06:00:00           0.6    2.0    3.8   35.0   43.2
29/09/2022  06:15:00           0.4    2.2    4.2   35.4   43.6
29/09/2022  06:30:00           2.4    4.2    6.6   37.8   46.0
29/09/2022  06:45:00           3.2    6.6    9.8   40.8   49.2
29/09/2022  07:00:00           1.4    7.4   11.2   42.2   50.6
29/09/2022  07:15:00           1.8    8.8   13.0   44.0   52.4
29/09/2022  07:30:00           1.6    8.0   14.6   45.6   54.0
29/09/2022  07:45:00           0.2    5.0   14.6   45.6   54.2
29/09/2022  08:00:00           0.4    4.0   15.0   46.0   54.6
29/09/2022  08:15:00           0.0    2.2   14.8   45.8   54.6
29/09/2022  08:30:00           0.4    1.0   14.8   46.0   55.0
29/09/2022  08:45:00           3.8    4.6   18.0   49.6   58.8
29/09/2022  09:00:00           4.0    8.2   21.6   53.6   62.8
29/09/2022  09:15:00           3.2   11.4   24.6   56.8   66.0
29/09/2022  09:30:00           2.4   13.4   26.6   59.2   68.4
29/09/2022  09:45:00           0.6   10.2   26.4   59.6   69.0
29/09/2022  10:00:00           2.0    8.2   27.8   61.6   71.0
29/09/2022  10:15:00           1.4    6.4   28.8   63.0   72.4
29/09/2022  10:30:00           1.2    5.2   27.6   64.2   73.6
29/09/2022  10:45:00           1.0    5.6   25.4   65.2   74.6
29/09/2022  11:00:00           0.6    4.2   24.6   65.8   75.2
29/09/2022  11:15:00           0.4    3.2   23.2   66.2   75.6
29/09/2022  11:30:00           0.2    2.2   21.8   66.4   75.8
29/09/2022  11:45:00           0.4    1.6   22.0   66.8   76.2
29/09/2022  12:00:00           0.2    1.2   21.8   67.0   76.4
29/09/2022  12:15:00           0.0    0.8   21.8   67.0   76.4
29/09/2022  12:30:00           0.2    0.8   21.6   67.0   76.6
29/09/2022  12:45:00           0.0    0.4   17.8   66.8   76.6
29/09/2022  13:00:00           0.0    0.2   13.8   66.8   76.6
29/09/2022  13:15:00           0.2    0.4   10.8   67.0   76.8
29/09/2022  13:30:00           0.6    0.8    9.0   67.2   77.4
29/09/2022  13:45:00           0.2    1.0    8.6   67.4   77.6
29/09/2022  14:00:00           0.2    1.2    6.8   67.4   77.8
29/09/2022  14:15:00           0.2    1.2    5.6   67.4   78.0
29/09/2022  14:30:00           0.2    0.8    4.6   67.2   78.2
29/09/2022  14:45:00           0.4    1.0    4.0   67.4   78.6
29/09/2022  15:00:00           1.6    2.4    5.0   68.8   80.2
29/09/2022  15:15:00           1.2    3.4    5.8   69.8   81.4
29/09/2022  15:30:00           1.6    4.8    7.2   71.2   83.0
29/09/2022  15:45:00           1.4    5.8    8.2   71.8   84.4
29/09/2022  16:00:00           1.2    5.4    9.2   72.6   85.6
29/09/2022  16:15:00           1.2    5.4   10.4   72.8   86.8
29/09/2022  16:30:00           0.4    4.2   10.6   73.0   87.2
29/09/2022  16:45:00           0.2    3.0   10.8   73.2   87.4
29/09/2022  17:00:00           0.4    2.2   11.2   73.4   87.8
29/09/2022  17:15:00           0.8    1.8   11.8   73.6   88.6
29/09/2022  17:30:00           0.8    2.2   12.0   74.0   89.4
29/09/2022  17:45:00           0.8    2.8   12.6   74.6   90.2
29/09/2022  18:00:00           0.4    2.8   12.8   74.0   90.6
29/09/2022  18:15:00           0.8    2.8   13.4   73.8   91.4
29/09/2022  18:30:00           1.0    3.0   14.2   73.4   92.4
29/09/2022  18:45:00           0.6    2.8   14.4   72.4   93.0
29/09/2022  19:00:00           1.0    3.4   13.8   72.2   94.0
29/09/2022  19:15:00           1.0    3.6   13.6   72.2   95.0
29/09/2022  19:30:00           1.4    4.0   13.4   72.4   96.4
29/09/2022  19:45:00           1.0    4.4   13.0   71.0   97.4
29/09/2022  20:00:00           0.6    4.0   12.4   67.2   98.0
29/09/2022  20:15:00           2.0    5.0   13.2   67.4  100.0
29/09/2022  20:30:00           2.0    5.6   14.8   67.0  102.0
29/09/2022  20:45:00           1.4    6.0   16.0   67.6  103.4
29/09/2022  21:00:00           0.4    5.8   16.0   66.6  103.8
29/09/2022  21:15:00           0.8    4.6   16.0   66.8  104.6
29/09/2022  21:30:00           1.0    3.6   16.2   66.6  105.6
29/09/2022  21:45:00           0.6    2.8   16.0   67.0  106.2
29/09/2022  22:00:00           0.4    2.8   16.0   67.4  106.6
29/09/2022  22:15:00           1.0    3.0   16.2   68.4  107.6
29/09/2022  22:30:00           0.4    2.4   15.6   68.8  108.0
29/09/2022  22:45:00           1.4    3.2   16.4   70.0  109.4
29/09/2022  23:00:00           0.4    3.2   15.8   70.4  109.8
29/09/2022  23:15:00           0.0    2.2   14.8   70.4  109.8
29/09/2022  23:30:00           0.2    2.0   13.6   70.6  110.0
29/09/2022  23:45:00           0.2    0.8   12.8   70.8  110.2
30/09/2022  00:00:00           0.0    0.4   12.2   70.8  110.2
30/09/2022  00:15:00           0.2    0.6   10.4   71.0  110.4
30/09/2022  00:30:00           0.2    0.6    8.6   71.2  110.6
30/09/2022  00:45:00           0.2    0.6    7.4   71.4  110.8
30/09/2022  01:00:00           0.2    0.8    7.2   71.6  111.0
30/09/2022  01:15:00           0.8    1.4    7.2   72.4  111.8
30/09/2022  01:30:00           0.6    1.8    6.8   73.0  112.4
30/09/2022  01:45:00           0.2    1.8    6.4   73.2  112.6
30/09/2022  02:00:00           0.6    2.2    6.6   73.8  113.2
30/09/2022  02:15:00           0.2    1.6    5.8   74.0  113.4
30/09/2022  02:30:00           1.2    2.2    6.6   75.2  114.6
30/09/2022  02:45:00           1.4    3.4    6.6   76.6  116.0
30/09/2022  03:00:00           0.4    3.2    6.6   77.0  116.4
30/09/2022  03:15:00           0.8    3.8    7.4   77.8  117.2
30/09/2022  03:30:00           0.2    2.8    7.4   78.0  117.4
30/09/2022  03:45:00           0.0    1.4    7.2   77.8  117.4
30/09/2022  04:00:00           0.0    1.0    7.2   77.8  117.4
30/09/2022  04:15:00           0.2    0.4    7.2   77.8  117.6
30/09/2022  04:30:00           0.0    0.2    7.0   77.4  117.6
30/09/2022  04:45:00           0.0    0.2    6.8   76.8  117.6
30/09/2022  05:00:00           0.0    0.2    6.6   76.4  117.6
30/09/2022  05:15:00           0.0    0.0    5.8   76.2  117.6
30/09/2022  05:30:00           0.0    0.0    5.2   75.8  117.6
30/09/2022  05:45:00           0.0    0.0    5.0   75.0  117.6
30/09/2022  06:00:00           0.0    0.0    4.4   74.4  117.6
30/09/2022  06:15:00           0.0    0.0    4.2   74.0  117.6
30/09/2022  06:30:00           0.0    0.0    3.0   71.6  117.6
30/09/2022  06:45:00           0.0    0.0    1.6   68.4  117.6
30/09/2022  07:00:00           0.0    0.0    1.2   67.0  117.6
30/09/2022  07:15:00           0.0    0.0    0.4   65.2  117.6
30/09/2022  07:30:00           0.0    0.0    0.2   63.6  117.6
30/09/2022  07:45:00           0.0    0.0    0.2   63.4  117.6
30/09/2022  08:00:00           0.6    0.6    0.8   63.6  118.2
30/09/2022  08:15:00           0.0    0.6    0.6   63.6  118.2
30/09/2022  08:30:00           0.0    0.6    0.6   63.2  118.2
30/09/2022  08:45:00           0.0    0.6    0.6   59.4  118.2
30/09/2022  09:00:00           0.0    0.0    0.6   55.4  118.2
30/09/2022  09:15:00           0.0    0.0    0.6   52.2  118.2
30/09/2022  09:30:00           0.0    0.0    0.6   49.8  118.2
30/09/2022  09:45:00           0.0    0.0    0.6   49.2  118.2
30/09/2022  10:00:00           0.0    0.0    0.6   47.2  118.2
30/09/2022  10:15:00           0.0    0.0    0.6   45.8  118.2
30/09/2022  10:30:00           0.2    0.2    0.8   44.8  118.4
30/09/2022  10:45:00           0.0    0.2    0.8   43.8  118.4
30/09/2022  11:00:00           0.0    0.2    0.8   43.2  118.4
30/09/2022  11:15:00           0.0    0.2    0.8   42.8  118.4
30/09/2022  11:30:00           0.0    0.0    0.8   42.6  118.4
30/09/2022  11:45:00           0.0    0.0    0.8   42.2  118.4
30/09/2022  12:00:00           0.0    0.0    0.2   42.0  118.4
30/09/2022  12:15:00           0.0    0.0    0.2   42.0  118.4
30/09/2022  12:30:00           0.0    0.0    0.2   41.8  118.4
30/09/2022  12:45:00           0.0    0.0    0.2   41.8  118.4
30/09/2022  13:00:00           0.0    0.0    0.2   41.8  118.4
30/09/2022  13:15:00           0.0    0.0    0.2   41.6  118.4
30/09/2022  13:30:00           0.0    0.0    0.2   41.0  118.4
30/09/2022  13:45:00           0.0    0.0    0.2   40.8  118.4
30/09/2022  14:00:00           0.0    0.0    0.2   40.6  118.4
30/09/2022  14:15:00           0.0    0.0    0.2   40.4  118.4
30/09/2022  14:30:00           0.0    0.0    0.0   40.2  118.4
30/09/2022  14:45:00           0.0    0.0    0.0   39.8  118.4
30/09/2022  15:00:00           0.0    0.0    0.0   38.2  118.4
30/09/2022  15:15:00           0.0    0.0    0.0   37.0  118.4
30/09/2022  15:30:00           0.0    0.0    0.0   35.4  118.4
30/09/2022  15:45:00           0.0    0.0    0.0   34.0  118.4
30/09/2022  16:00:00           0.0    0.0    0.0   32.8  118.4
30/09/2022  16:15:00           0.0    0.0    0.0   31.6  118.4
30/09/2022  16:30:00           0.0    0.0    0.0   31.2  118.4
